"Phase Number","Start Time","Request Type","Latency","Response Code"
"2","1646377081774","POST","694","201"
"2","1646377081844","POST","632","201"
"2","1646377081784","POST","695","201"
"2","1646377081802","POST","677","201"
"2","1646377081800","POST","681","201"
"2","1646377081859","POST","628","201"
"2","1646377081803","POST","687","201"
"2","1646377081809","POST","681","201"
"2","1646377081815","POST","676","201"
"2","1646377081874","POST","619","201"
"2","1646377081863","POST","631","201"
"2","1646377081863","POST","634","201"
"2","1646377081864","POST","636","201"
"2","1646377081809","POST","692","201"
"2","1646377081800","POST","701","201"
"2","1646377081809","POST","693","201"
"2","1646377081834","POST","686","201"
"2","1646377081896","POST","630","201"
"2","1646377081843","POST","690","201"
"2","1646377081863","POST","685","201"
"2","1646377081896","POST","676","201"
"2","1646377081896","POST","685","201"
"2","1646377082324","POST","613","201"
"2","1646377082327","POST","615","201"
"2","1646377082334","POST","608","201"
"2","1646377082316","POST","633","201"
"2","1646377082332","POST","636","201"
"2","1646377082359","POST","626","201"
"2","1646377082343","POST","673","201"
"2","1646377082407","POST","611","201"
"2","1646377082389","POST","629","201"
"2","1646377082409","POST","619","201"
"2","1646377082426","POST","607","201"
"2","1646377082409","POST","629","201"
"2","1646377082349","POST","692","201"
"2","1646377082418","POST","625","201"
"2","1646377082413","POST","631","201"
"2","1646377082426","POST","618","201"
"2","1646377082434","POST","612","201"
"2","1646377082418","POST","629","201"
"2","1646377082383","POST","669","201"
"2","1646377082442","POST","611","201"
"2","1646377082361","POST","693","201"
"2","1646377082426","POST","630","201"
"2","1646377082447","POST","613","201"
"2","1646377082447","POST","613","201"
"2","1646377082441","POST","628","201"
"2","1646377082456","POST","616","201"
"2","1646377082443","POST","629","201"
"2","1646377082432","POST","641","201"
"2","1646377082435","POST","638","201"
"2","1646377082439","POST","635","201"
"2","1646377082405","POST","670","201"
"2","1646377082409","POST","671","201"
"2","1646377082460","POST","622","201"
"2","1646377082398","POST","688","201"
"2","1646377082468","POST","628","201"
"2","1646377082429","POST","675","201"
"2","1646377082414","POST","691","201"
"2","1646377082412","POST","694","201"
"2","1646377082418","POST","690","201"
"2","1646377082479","POST","630","201"
"2","1646377082479","POST","631","201"
"2","1646377082481","POST","634","201"
"2","1646377082447","POST","668","201"
"2","1646377082439","POST","688","201"
"2","1646377082502","POST","632","201"
"2","1646377082501","POST","634","201"
"2","1646377082450","POST","687","201"
"2","1646377082476","POST","682","201"
"2","1646377082490","POST","674","201"
"2","1646377082491","POST","680","201"
"2","1646377082500","POST","673","201"
"2","1646377082493","POST","687","201"
"2","1646377082490","POST","690","201"
"2","1646377082487","POST","696","201"
"2","1646377082494","POST","689","201"
"2","1646377082497","POST","690","201"
"2","1646377082520","POST","673","201"
"2","1646377082502","POST","693","201"
"2","1646377082572","POST","626","201"
"2","1646377082526","POST","678","201"
"2","1646377082533","POST","694","201"
"2","1646377082548","POST","694","201"
"2","1646377082581","POST","691","201"
"2","1646377082943","POST","609","201"
"2","1646377082937","POST","617","201"
"2","1646377082942","POST","634","201"
"2","1646377082968","POST","616","201"
"2","1646377082949","POST","683","201"
"2","1646377083028","POST","613","201"
"2","1646377083033","POST","627","201"
"2","1646377083043","POST","617","201"
"2","1646377083038","POST","622","201"
"2","1646377082985","POST","677","201"
"2","1646377083044","POST","619","201"
"2","1646377083046","POST","630","201"
"2","1646377083054","POST","627","201"
"2","1646377083052","POST","631","201"
"2","1646377083073","POST","611","201"
"2","1646377083072","POST","613","201"
"2","1646377083074","POST","615","201"
"2","1646377083056","POST","633","201"
"2","1646377083018","POST","676","201"
"2","1646377083019","POST","675","201"
"2","1646377083060","POST","636","201"
"2","1646377083069","POST","629","201"
"2","1646377083096","POST","611","201"
"2","1646377083086","POST","626","201"
"2","1646377083016","POST","696","201"
"2","1646377083104","POST","615","201"
"2","1646377083044","POST","679","201"
"2","1646377083109","POST","614","201"
"2","1646377083060","POST","667","201"
"2","1646377083115","POST","613","201"
"2","1646377083041","POST","688","201"
"2","1646377083047","POST","687","201"
"2","1646377083105","POST","635","201"
"2","1646377083053","POST","691","201"
