Phase Number,Start Time,Request Type,Latency,Response Code
2,1.64522E+12,POST,9,201
2,1.64522E+12,POST,18,201
2,1.64522E+12,POST,5,201
2,1.64522E+12,POST,25,201
2,1.64522E+12,POST,5,201
2,1.64522E+12,POST,10,201
2,1.64522E+12,POST,9,201
2,1.64522E+12,POST,6,201
2,1.64522E+12,POST,4,201
2,1.64522E+12,POST,6,201
2,1.64522E+12,POST,14,201
2,1.64522E+12,POST,17,201
2,1.64522E+12,POST,24,201
2,1.64522E+12,POST,22,201
2,1.64522E+12,POST,8,201
2,1.64522E+12,POST,7,201
2,1.64522E+12,POST,7,201
2,1.64522E+12,POST,8,201
2,1.64522E+12,POST,8,201
2,1.64522E+12,POST,11,201
2,1.64522E+12,POST,8,201
2,1.64522E+12,POST,8,201
2,1.64522E+12,POST,9,201
2,1.64522E+12,POST,9,201
2,1.64522E+12,POST,12,201
2,1.64522E+12,POST,12,201
2,1.64522E+12,POST,11,201
2,1.64522E+12,POST,54,201
2,1.64522E+12,POST,9,201
2,1.64522E+12,POST,11,201
2,1.64522E+12,POST,30,201
2,1.64522E+12,POST,30,201
2,1.64522E+12,POST,44,201
2,1.64522E+12,POST,37,201
2,1.64522E+12,POST,52,201
2,1.64522E+12,POST,6,201
2,1.64522E+12,POST,15,201
2,1.64522E+12,POST,40,201
2,1.64522E+12,POST,7,201
2,1.64522E+12,POST,53,201
2,1.64522E+12,POST,8,201
2,1.64522E+12,POST,6,201
2,1.64522E+12,POST,6,201
2,1.64522E+12,POST,5,201
2,1.64522E+12,POST,38,201
2,1.64522E+12,POST,10,201
2,1.64522E+12,POST,11,201
2,1.64522E+12,POST,38,201
2,1.64522E+12,POST,9,201
2,1.64522E+12,POST,9,201
2,1.64522E+12,POST,9,201
2,1.64522E+12,POST,47,201
2,1.64522E+12,POST,19,201
2,1.64522E+12,POST,11,201
2,1.64522E+12,POST,30,201
2,1.64522E+12,POST,39,201
2,1.64522E+12,POST,19,201
2,1.64522E+12,POST,94,201
2,1.64522E+12,POST,39,201
2,1.64522E+12,POST,29,201
2,1.64522E+12,POST,13,201
2,1.64522E+12,POST,58,201
2,1.64522E+12,POST,16,201
2,1.64522E+12,POST,10,201
2,1.64522E+12,POST,50,201
2,1.64522E+12,POST,103,201
2,1.64522E+12,POST,13,201
2,1.64522E+12,POST,10,201
2,1.64522E+12,POST,61,201
2,1.64522E+12,POST,55,201
2,1.64522E+12,POST,17,201
2,1.64522E+12,POST,97,201
2,1.64522E+12,POST,15,201
2,1.64522E+12,POST,22,201
2,1.64522E+12,POST,15,201
2,1.64522E+12,POST,15,201
2,1.64522E+12,POST,7,201
2,1.64522E+12,POST,7,201
2,1.64522E+12,POST,11,201
2,1.64522E+12,POST,9,201
2,1.64522E+12,POST,10,201
2,1.64522E+12,POST,8,201
2,1.64522E+12,POST,10,201
2,1.64522E+12,POST,9,201
2,1.64522E+12,POST,11,201
2,1.64522E+12,POST,10,201
2,1.64522E+12,POST,10,201
2,1.64522E+12,POST,10,201
2,1.64522E+12,POST,11,201
2,1.64522E+12,POST,15,201
2,1.64522E+12,POST,13,201
2,1.64522E+12,POST,14,201
2,1.64522E+12,POST,7,201
2,1.64522E+12,POST,10,201
2,1.64522E+12,POST,6,201
2,1.64522E+12,POST,15,201
2,1.64522E+12,POST,14,201
2,1.64522E+12,POST,9,201
2,1.64522E+12,POST,6,201
2,1.64522E+12,POST,12,201
2,1.64522E+12,POST,9,201
2,1.64522E+12,POST,15,201
2,1.64522E+12,POST,8,201
2,1.64522E+12,POST,9,201
2,1.64522E+12,POST,16,201
2,1.64522E+12,POST,12,201
2,1.64522E+12,POST,12,201
2,1.64522E+12,POST,6,201
2,1.64522E+12,POST,11,201
2,1.64522E+12,POST,18,201
2,1.64522E+12,POST,11,201
2,1.64522E+12,POST,12,201
2,1.64522E+12,POST,12,201
2,1.64522E+12,POST,10,201
2,1.64522E+12,POST,18,201
2,1.64522E+12,POST,13,201
2,1.64522E+12,POST,11,201
2,1.64522E+12,POST,19,201
2,1.64522E+12,POST,10,201
2,1.64522E+12,POST,10,201
2,1.64522E+12,POST,6,201
2,1.64522E+12,POST,14,201
2,1.64522E+12,POST,20,201
2,1.64522E+12,POST,8,201
2,1.64522E+12,POST,20,201
2,1.64522E+12,POST,7,201
2,1.64522E+12,POST,20,201
2,1.64522E+12,POST,13,201
2,1.64522E+12,POST,20,201
2,1.64522E+12,POST,21,201
2,1.64522E+12,POST,18,201
2,1.64522E+12,POST,8,201
2,1.64522E+12,POST,7,201
2,1.64522E+12,POST,11,201
2,1.64522E+12,POST,8,201
2,1.64522E+12,POST,11,201
2,1.64522E+12,POST,12,201
2,1.64522E+12,POST,10,201
2,1.64522E+12,POST,9,201
2,1.64522E+12,POST,10,201
2,1.64522E+12,POST,15,201
2,1.64522E+12,POST,8,201
2,1.64522E+12,POST,11,201
2,1.64522E+12,POST,8,201
2,1.64522E+12,POST,15,201
2,1.64522E+12,POST,9,201
2,1.64522E+12,POST,9,201
2,1.64522E+12,POST,9,201
2,1.64522E+12,POST,10,201
2,1.64522E+12,POST,5,201
2,1.64522E+12,POST,9,201
2,1.64522E+12,POST,7,201
2,1.64522E+12,POST,13,201
2,1.64522E+12,POST,5,201
2,1.64522E+12,POST,14,201
2,1.64522E+12,POST,13,201
2,1.64522E+12,POST,6,201
2,1.64522E+12,POST,9,201
2,1.64522E+12,POST,5,201
2,1.64522E+12,POST,10,201
2,1.64522E+12,POST,6,201
2,1.64522E+12,POST,10,201
2,1.64522E+12,POST,6,201
2,1.64522E+12,POST,11,201
2,1.64522E+12,POST,18,201
2,1.64522E+12,POST,12,201
2,1.64522E+12,POST,23,201
2,1.64522E+12,POST,12,201
2,1.64522E+12,POST,18,201
2,1.64522E+12,POST,8,201
2,1.64522E+12,POST,13,201
2,1.64522E+12,POST,10,201
2,1.64522E+12,POST,14,201
2,1.64522E+12,POST,12,201
2,1.64522E+12,POST,10,201
2,1.64522E+12,POST,3,201
2,1.64522E+12,POST,4,201
2,1.64522E+12,POST,11,201
2,1.64522E+12,POST,4,201
2,1.64522E+12,POST,6,201
2,1.64522E+12,POST,5,201
2,1.64522E+12,POST,10,201
2,1.64522E+12,POST,7,201
2,1.64522E+12,POST,10,201
2,1.64522E+12,POST,8,201
2,1.64522E+12,POST,5,201
2,1.64522E+12,POST,6,201
2,1.64522E+12,POST,10,201
2,1.64522E+12,POST,10,201
2,1.64522E+12,POST,11,201
2,1.64522E+12,POST,8,201
2,1.64522E+12,POST,12,201
2,1.64522E+12,POST,10,201
2,1.64522E+12,POST,7,201
2,1.64522E+12,POST,8,201
2,1.64522E+12,POST,7,201
2,1.64522E+12,POST,7,201
2,1.64522E+12,POST,11,201
2,1.64522E+12,POST,7,201
2,1.64522E+12,POST,5,201
2,1.64522E+12,POST,4,201
2,1.64522E+12,POST,4,201
2,1.64522E+12,POST,5,201
2,1.64522E+12,POST,6,201
2,1.64522E+12,POST,16,201
2,1.64522E+12,POST,8,201
2,1.64522E+12,POST,8,201
2,1.64522E+12,POST,7,201
2,1.64522E+12,POST,5,201
2,1.64522E+12,POST,13,201
